log_file,log_name,fold,combo_label,model_id,task,bold,beta,smooth,gamma,active_param_count,train_loss,test_loss,train_corr,test_corr,abs_train_corr,abs_test_corr,corr_gap,loss_gap,loss_gap_rel,norm_test_corr,norm_corr_gap,norm_loss_gap_rel,term_test_corr,term_corr_stability,term_loss_stability,score_component_test_corr,score_component_corr_stability,score_component_loss_stability,evaluation_score
slurm-8078053.out,slurm-8078053.out,27,"task=0, bold=0, beta=0.5, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0, beta=0.5, smooth=0, gamma=1",0.0,0.0,0.5,0.0,1.0,1,0.080148,0.1342,0.055,0.0445,0.055,0.0445,0.010500000000000002,0.05405200000000002,0.6743939412843581,0.07253639735893117,0.014913688495713777,0.3129486708731403,-0.07253639735893117,0.014913688495713777,0.3129486708731403,-0.02241374678390973,0.004682898187654126,0.1179816489191739,0.10025080032291829
slurm-8078053.out,slurm-8078053.out,28,"task=0, bold=0, beta=0.5, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0, beta=0.5, smooth=0, gamma=1",0.0,0.0,0.5,0.0,1.0,1,0.081193,0.088317,0.0527,0.0029,0.0527,0.0029,0.0498,0.007124000000000005,0.08774047343399764,0.0,0.11746976161584517,0.026840159336048126,-0.0,0.11746976161584517,0.026840159336048126,-0.0,0.03688550514737538,0.010118740069690144,0.047004245217065525
slurm-8078053.out,slurm-8078053.out,29,"task=0, bold=0, beta=0.5, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0, beta=0.5, smooth=0, gamma=1",0.0,0.0,0.5,0.0,1.0,1,0.080963,0.09651,0.0528,0.0599,0.0528,0.0599,0.007100000000000002,0.015547000000000005,0.19202361543402013,0.10436148337965881,0.006041152907712585,0.07769862378076543,-0.10436148337965881,0.006041152907712585,0.07769862378076543,-0.03224769836431457,0.0018969220130217518,0.029292381165348567,-0.0010583951859442498
slurm-8078053.out,slurm-8078053.out,30,"task=0, bold=0, beta=0.5, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0, beta=0.5, smooth=0, gamma=1",0.0,0.0,0.5,0.0,1.0,1,0.082426,0.075547,0.0608,0.0822,0.0608,0.0822,0.021399999999999995,0.006878999999999996,0.08345566379948313,0.15044586118889425,0.04335799376312934,0.024750475094952942,-0.15044586118889425,0.04335799376312934,0.024750475094952942,-0.04648777110736832,0.013614410041622614,0.009330929110797258,-0.023542431954948446
slurm-8078053.out,slurm-8078053.out,1,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120523,0.134688,-0.0557,-0.0049,0.0557,0.0049,0.0508,0.014164999999999997,0.11752845906209548,0.0,0.12007933090643377,0.04136763883936072,-0.0,0.12007933090643377,0.04136763883936072,-0.0,0.03770490990462021,0.01559559984243899,0.053300509747059195
slurm-8078053.out,slurm-8078053.out,2,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120806,0.118206,-0.0489,0.1952,0.0489,0.1952,0.1463,0.002599999999999991,0.021521931676144523,0.38396759627605165,0.3692931981576437,0.0,-0.38396759627605165,0.3692931981576437,0.0,-0.11864598724929996,0.11595806422150012,0.0,-0.0026879230277998406
slurm-8078053.out,slurm-8078053.out,3,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120516,0.133536,-0.0417,-0.3914,0.0417,0.3914,0.3497,0.01301999999999999,0.10803455114216243,0.789427458436231,0.9000795918633621,0.03673749853933763,-0.789427458436231,0.9000795918633621,0.03673749853933763,-0.24393308465679536,0.2826249918450957,0.013850036949330288,0.052541944137630636
slurm-8078053.out,slurm-8078053.out,4,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.119766,0.160762,-0.0528,-0.1603,0.0528,0.1603,0.1075,0.04099599999999999,0.3422979618759758,0.3118445117225844,0.26804190968280656,0.15098681167857236,-0.3118445117225844,0.26804190968280656,0.15098681167857236,-0.09635995412227859,0.08416515964040126,0.056922028002821784,0.04472723352094446
slurm-8078053.out,slurm-8078053.out,5,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120754,0.121023,-0.0527,0.2792,0.0527,0.2792,0.2265,0.00026900000000000535,0.002227651028942945,0.5575589745709296,0.5785806552628482,0.0,-0.5575589745709296,0.5785806552628482,0.0,-0.17228572314241725,0.18167432575253434,0.0,0.009388602610117092
slurm-8078053.out,slurm-8078053.out,6,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120351,0.140337,-0.0548,-0.1231,0.0548,0.1231,0.0683,0.01998599999999999,0.16606288221217752,0.2349683299062813,0.16574679349173402,0.0650376797182861,-0.2349683299062813,0.16574679349173402,0.0650376797182861,-0.07260521394104093,0.052044493156404484,0.02451920525379386,0.003958484469157416
slurm-8078053.out,slurm-8078053.out,7,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.119436,0.162125,0.0507,0.0921,0.0507,0.0921,0.0414,0.04268899999999999,0.35741855538903344,0.17090484505936204,0.09554937957490106,0.15836106367000835,-0.17090484505936204,0.09554937957490106,0.15836106367000835,-0.05280959712334287,0.030002505186518934,0.05970212100359315,0.03689502906676921
slurm-8078053.out,slurm-8078053.out,8,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.11714,0.214296,0.0506,0.05,0.0506,0.05,0.0005999999999999964,0.09715599999999999,0.8293936367283872,0.08390249950919104,0.0,0.388541392270818,-0.08390249950919104,0.0,0.388541392270818,-0.025925872348340033,0.0,0.1464801048860984,0.12055423253775835
slurm-8078053.out,slurm-8078053.out,9,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.119248,0.166852,-0.0577,0.5336,0.0577,0.5336,0.4759,0.047603999999999994,0.39919831612843704,1.0,1.0,0.17873688314880096,-1.0,1.0,0.17873688314880096,-0.309,0.314,0.06738380494709796,0.07238380494709797
slurm-8078053.out,slurm-8078053.out,10,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.11973,0.162827,-0.0536,0.0656,0.0536,0.0656,0.012000000000000004,0.043096999999999996,0.3599485513359113,0.11614089833538269,0.018828042431596657,0.15959493240892245,-0.11614089833538269,0.018828042431596657,0.15959493240892245,-0.03588753758563325,0.00591200532352135,0.06016728951816376,0.030191757256051863
slurm-8078053.out,slurm-8078053.out,11,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.119783,0.150901,-0.049,-0.2427,0.049,0.2427,0.19369999999999998,0.031118000000000007,0.2597842783677286,0.4821293875737505,0.4929867825315426,0.11074522364792078,-0.4821293875737505,0.4929867825315426,0.11074522364792078,-0.1489779807602889,0.15479784971490437,0.041750949315266135,0.04757081826988161
slurm-8078053.out,slurm-8078053.out,12,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.12197,0.089408,0.0259,0.0561,0.0259,0.0561,0.030199999999999998,0.032561999999999994,0.266965098261062,0.09650854007584289,0.0663222035203089,0.11424728032002351,-0.09650854007584289,0.0663222035203089,0.11424728032002351,-0.029821138883435454,0.020825171905376996,0.04307122468064886,0.0340752577025904
slurm-8078053.out,slurm-8078053.out,13,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.121229,0.107519,-0.0516,-0.2632,0.0516,0.2632,0.21159999999999998,0.01371,0.11309081910418213,0.52449395013381,0.5396980728330782,0.03920341987079585,-0.52449395013381,0.5396980728330782,0.03920341987079585,-0.16206863059134727,0.16946519486958658,0.014779689291290034,0.022176253569529347
slurm-8078053.out,slurm-8078053.out,14,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.119217,0.175029,0.0561,-0.0643,0.0561,0.0643,0.008199999999999999,0.05581199999999999,0.4681507825999428,0.1134543650998667,0.00891167912736002,0.2123647207566847,-0.1134543650998667,0.00891167912736002,0.2123647207566847,-0.03505739881585881,0.0027982672459910467,0.08006149972527013,0.04780236815540237
slurm-8078053.out,slurm-8078053.out,15,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120771,0.121425,-0.0532,0.0746,0.0532,0.0746,0.021400000000000002,0.0006540000000000018,0.005415162454873661,0.13473997458126244,0.04335799376312936,0.0,-0.13473997458126244,0.04335799376312936,0.0,-0.041634652145610095,0.01361441004162262,0.0,-0.028020242103987472
slurm-8078053.out,slurm-8078053.out,16,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120809,0.118544,-0.0486,-0.3026,0.0486,0.3026,0.254,0.002265000000000003,0.018748447976160938,0.6059165728102169,0.6503438107540344,0.0,-0.6059165728102169,0.6503438107540344,0.0,-0.18722822099835704,0.2042079565767668,0.0,0.01697973557840976
slurm-8078053.out,slurm-8078053.out,17,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120691,0.126805,-0.0479,-0.5383,0.0479,0.5383,0.4904,0.0061139999999999944,0.0506578729327544,1.0,1.0,0.008755125811552588,-1.0,1.0,0.008755125811552588,-0.309,0.314,0.0033006824309553258,0.00830068243095533
slurm-8078053.out,slurm-8078053.out,18,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120921,0.116154,0.0507,0.1606,0.0507,0.1606,0.1099,0.004767000000000007,0.03942210681265615,0.31246448093078044,0.2743048759802192,0.00327548834792445,-0.31246448093078044,0.2743048759802192,0.00327548834792445,-0.09655152460761116,0.08613173105778882,0.0012348591071675177,-0.00918493444265482
slurm-8078053.out,slurm-8078053.out,19,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120234,0.141055,0.0477,0.1368,0.0477,0.1368,0.08910000000000001,0.02082100000000002,0.17316921029650287,0.263280257080565,0.22002583473597664,0.06850340703794318,-0.263280257080565,0.22002583473597664,0.06850340703794318,-0.0813535994378946,0.06908811210709667,0.02582578445330458,0.013560297122506657
slurm-8078053.out,slurm-8078053.out,20,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.121031,0.124639,0.0562,0.0973,0.0562,0.0973,0.0411,0.003608,0.02981029810298103,0.1816509780014259,0.09476650878772448,0.0,-0.1816509780014259,0.09476650878772448,0.0,-0.0561301522024406,0.02975668375934549,0.0,-0.026373468443095113
slurm-8078053.out,slurm-8078053.out,21,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.11981,0.15449,-0.0485,0.2458,0.0485,0.2458,0.19729999999999998,0.03467999999999999,0.2894558930315246,0.4885357360584424,0.5023812319776615,0.1252159495049888,-0.4885357360584424,0.5023812319776615,0.1252159495049888,-0.1509575424420587,0.1577477068409857,0.047206412963380774,0.05399657736230779
slurm-8078053.out,slurm-8078053.out,22,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.12177,0.085034,-0.0459,-0.2783,0.0459,0.2783,0.2324,0.036736000000000005,0.3016810242175888,0.5556990669463416,0.5939771140773209,0.13117809628954116,-0.5556990669463416,0.5939771140773209,0.13117809628954116,-0.17171101168641956,0.18650881382027876,0.049454142301157016,0.06425194443501622
slurm-8078053.out,slurm-8078053.out,23,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120666,0.127764,-0.0519,-0.006,0.0519,0.006,0.0459,0.007097999999999993,0.0588230419252985,0.0,0.10729244138254972,0.012737245537982797,-0.0,0.10729244138254972,0.012737245537982797,-0.0,0.03368982659412061,0.004801941567819514,0.038491768161940124
slurm-8078053.out,slurm-8078053.out,24,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.121455,0.103682,-0.0544,-0.2266,0.0544,0.2266,0.1722,0.017772999999999997,0.14633282834936107,0.44885770673389885,0.436881042783888,0.05541541265162837,-0.44885770673389885,0.436881042783888,0.05541541265162837,-0.13869703138077474,0.13718064743414082,0.020891610569663894,0.019375226623029974
slurm-8078053.out,slurm-8078053.out,25,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120925,0.112799,-0.0539,-0.0809,0.0539,0.0809,0.026999999999999996,0.008126000000000008,0.06719812116501007,0.1477593279533783,0.05797158179042543,0.016821737638676018,-0.1477593279533783,0.05797158179042543,0.016821737638676018,-0.045657632337593894,0.018203076682193585,0.006341795089780859,-0.02111276056561945
slurm-8078053.out,slurm-8078053.out,26,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120879,0.114543,-0.0527,-0.1114,0.0527,0.1114,0.0587,0.006335999999999994,0.05241561879549962,0.21078953078663756,0.1406949283020836,0.009612371323614907,-0.21078953078663756,0.1406949283020836,0.009612371323614907,-0.065133965013071,0.044178207486854255,0.00362386398900282,-0.01733189353721393
slurm-8078053.out,slurm-8078053.out,27,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120398,0.141607,-0.0506,-0.0457,0.0506,0.0457,0.004900000000000002,0.021209000000000006,0.17615594813910418,0.07501627419171514,0.0003001004684176955,0.06996002694275577,-0.07501627419171514,0.0003001004684176955,0.06996002694275577,-0.023180028725239978,9.423154708315639e-05,0.026374930157418926,0.0032891329792621056
slurm-8078053.out,slurm-8078053.out,28,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.120371,0.14265,-0.0517,0.0685,0.0517,0.0685,0.016800000000000002,0.022278999999999993,0.1850845711627288,0.12213393401461062,0.03135397502642187,0.07431448009672,-0.12213393401461062,0.03135397502642187,0.07431448009672,-0.03773938561051468,0.009845148158296468,0.02801655899646344,0.0001223215442452269
slurm-8078053.out,slurm-8078053.out,29,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.122149,0.114768,0.0531,0.08,0.0531,0.08,0.0269,0.007380999999999999,0.06042570609905853,0.14589942032879033,0.05771062486136658,0.013518858340730714,-0.14589942032879033,0.05771062486136658,0.013518858340730714,-0.04508292088159621,0.018121136206469105,0.005096609594455479,-0.021865175080671626
slurm-8078053.out,slurm-8078053.out,30,"task=0, bold=0.8, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0, smooth=0, gamma=1",0.0,0.8,0.0,0.0,1.0,1,0.123593,0.096991,-0.0726,0.0375,0.0726,0.0375,0.0351,0.026602,0.21523698561418841,0.058070449167691336,0.07910909304419297,0.08901969005579093,-0.058070449167691336,0.07910909304419297,0.08901969005579093,-0.017943768792816624,0.024840255215876593,0.03356042315103318,0.04045690957409315
slurm-8078053.out,slurm-8078053.out,1,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.332467,0.691111,0.0178,0.045,0.0178,0.045,0.0272,0.641356,0.4813293827694174,0.07356967937259115,0.05849349564854315,0.2187918704886157,-0.07356967937259115,0.05849349564854315,0.2187918704886157,-0.022733030926130667,0.018366957633642548,0.08248453517420812,0.07811846188172
slurm-8078053.out,slurm-8078053.out,2,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.310455,1.78283,0.0305,0.137,0.0305,0.137,0.10650000000000001,0.472375,0.36046612782115545,0.26369356988602904,0.265432340392218,0.1598473523568389,-0.26369356988602904,0.265432340392218,0.1598473523568389,-0.08148131309478297,0.08334575488315646,0.06026245183852826,0.06212689362690175
slurm-8078053.out,slurm-8078053.out,3,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.314393,1.201633,0.0363,-0.0286,0.0363,0.0286,0.0076999999999999985,0.11275999999999997,0.08578858394058402,0.03967802932454355,0.007606894482065727,0.025888230764498442,-0.03967802932454355,0.007606894482065727,0.025888230764498442,-0.012260511061283957,0.0023885648673686384,0.009759862998215912,-0.000112083195699407
slurm-8078053.out,slurm-8078053.out,4,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.368916,0.693549,0.0189,-0.0949,0.0189,0.0949,0.076,0.675367,0.49335861852836954,0.17669122433585796,0.18584047702926612,0.22465847986967616,-0.17669122433585796,0.18584047702926612,0.22465847986967616,-0.05459758831978011,0.05835390978718956,0.08469624691086791,0.08845256837827736
slurm-8078053.out,slurm-8078053.out,5,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.450508,0.510966,0.0285,0.3919,0.0285,0.3919,0.3634,0.9395419999999999,0.647732623513539,0.790460740449891,0.9358306911444256,0.29994605457398604,-0.790460740449891,0.9358306911444256,0.29994605457398604,-0.24425236879901632,0.29385083701934966,0.11307966257439274,0.1626781307947261
slurm-8078053.out,slurm-8078053.out,6,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.345181,0.918198,0.0299,0.0097,0.0299,0.0097,0.0202,0.426983,0.3174165280237173,0.0006199692081959927,0.040226510614423054,0.13885223753131085,-0.0006199692081959927,0.040226510614423054,0.13885223753131085,-0.00019157048533256175,0.01263112433292884,0.05234729354930419,0.06478684739690047
slurm-8078053.out,slurm-8078053.out,7,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.299283,2.569653,0.0292,-0.0432,0.0292,0.0432,0.014000000000000002,1.2703700000000002,0.9777462048328158,0.0698498641234152,0.024047181012773828,0.46089233668540003,-0.0698498641234152,0.024047181012773828,0.46089233668540003,-0.021583608014135298,0.007550814838010982,0.17375641093039582,0.1597236177542715
slurm-8078053.out,slurm-8078053.out,8,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.281527,2.551411,0.0272,-0.0557,0.0272,0.0557,0.0285,1.2698839999999998,0.9909139714465854,0.0956819144649149,0.061885935726308315,0.46731420293625187,-0.0956819144649149,0.061885935726308315,0.46731420293625187,-0.029565711569658707,0.019432183818060812,0.17617745450696695,0.16604392675536905
slurm-8078053.out,slurm-8078053.out,9,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.310788,1.920301,0.0261,0.4917,0.0261,0.4917,0.4656,0.609513,0.46499703613625076,0.9967038303764246,1.0,0.21082665142625256,-0.9967038303764246,1.0,0.21082665142625256,-0.3079814835863152,0.314,0.07948164758769721,0.085500164001382
slurm-8078053.out,slurm-8078053.out,10,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.321104,1.285123,0.0224,-0.0874,0.0224,0.0874,0.065,0.03598100000000004,0.02723553389019044,0.16119199413095817,0.1571352148327917,0.0,-0.16119199413095817,0.1571352148327917,0.0,-0.04980832618646607,0.04934045745749659,0.0,-0.0004678687289694783
slurm-8078053.out,slurm-8078053.out,11,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.297598,1.717335,0.0248,0.5268,0.0248,0.5268,0.502,0.419737,0.323472043366248,1.0,1.0,0.14180548774832555,-1.0,1.0,0.14180548774832555,-0.309,0.314,0.05346066888111873,0.058460668881118734
slurm-8078053.out,slurm-8078053.out,12,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.23244,4.61767,0.034,0.0346,0.034,0.0346,0.0005999999999999964,3.3852300000000004,2.746768405140693,0.052077413488463405,0.0,1.0,-0.052077413488463405,0.0,1.0,-0.01609192076793519,0.0,0.377,0.3609080792320648
slurm-8078053.out,slurm-8078053.out,13,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.299364,4.690156,0.0293,0.1958,0.0293,0.1958,0.1665,3.3907920000000003,2.6095762160747755,0.3852075346924436,0.42200649782753313,1.0,-0.3852075346924436,0.42200649782753313,1.0,-0.11902912821996507,0.1325100403178454,0.377,0.39048091209788033
slurm-8078053.out,slurm-8078053.out,14,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.292995,2.753802,0.0317,0.0088,0.0317,0.0088,0.022899999999999997,1.460807,1.1297846242370435,0.0,0.04727234769901222,0.5350408557959889,-0.0,0.04727234769901222,0.5350408557959889,-0.0,0.014843517177489838,0.20171040263508783,0.21655391981257766
slurm-8078053.out,slurm-8078053.out,15,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.384873,0.373561,0.0346,-0.1511,0.0346,0.1511,0.11650000000000002,1.011312,0.7302556044809853,0.2928321226712407,0.2915280332981039,0.34019217693769505,-0.2928321226712407,0.2915280332981039,0.34019217693769505,-0.09048512590541338,0.09153980245560463,0.12825245070551103,0.12930712725570226
slurm-8078053.out,slurm-8078053.out,16,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.385812,0.411197,0.0418,0.2468,0.0418,0.2468,0.205,0.974615,0.703280312711744,0.4906023000857624,0.5224749155151936,0.32703643679580774,-0.4906023000857624,0.5224749155151936,0.32703643679580774,-0.1515961107265006,0.16405712347177082,0.12329273667201952,0.13575374941728974
slurm-8078053.out,slurm-8078053.out,17,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.347715,0.544736,0.0364,-0.3059,0.0364,0.3059,0.2695,0.802979,0.5958072769040362,0.6127362341003729,0.6907921347581575,0.27462227410793094,-0.6127362341003729,0.6907921347581575,0.27462227410793094,-0.18933549633701524,0.21690873031406144,0.10353259733868997,0.13110583131573617
slurm-8078053.out,slurm-8078053.out,18,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.295294,2.618834,0.0293,-0.1378,0.0293,0.1378,0.10850000000000001,1.3235400000000002,1.02180584345651,0.265346821107885,0.2706514789733952,0.4823800433407074,-0.265346821107885,0.2706514789733952,0.4823800433407074,-0.08199216772233646,0.0849845643976461,0.18185727633944668,0.1848496730147563
slurm-8078053.out,slurm-8078053.out,19,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.265068,4.18187,0.0274,0.3604,0.0274,0.3604,0.333,2.9168019999999997,2.3056465694756567,0.7253639735893117,0.8564997847105327,1.0,-0.7253639735893117,0.8564997847105327,1.0,-0.22413746783909733,0.26894093239910727,0.377,0.42180346456000994
slurm-8078053.out,slurm-8078053.out,20,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.318851,1.259428,0.0306,0.289,0.0306,0.289,0.25839999999999996,0.059423000000000004,0.04505660983946645,0.5778113020386653,0.661825915632624,0.0060234125699681436,-0.5778113020386653,0.661825915632624,0.0060234125699681436,-0.17854369232994757,0.20781333750864395,0.00227082653887799,0.03154047171757436
